,rec_yds_per_rec,rec_per_g,rec_yds_per_g,catch_pct,rec_yds_per_tgt,rush_yds_per_att,rush_yds_per_g,rush_att_per_g,yds_per_touch,season_count,targets_per_g,touches_per_g,yds_from_scrimmage_per_g,rush_receive_td_per_g,rec_td_per_g,rush_first_down_per_g,fumbles_per_g,rush_td_per_g,rec_first_down_per_g,snap_percentage,position,college_id
HayeWi00,10.5,0.4,7.9,15.8,3.3,1.0,0.15,0.025,9.15,2,2.3333333333333335,0.7777777777777778,14.222222222222221,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.5127887787060474,WR,windrell-hayes-1
HemiJu00,6.2,0.5666666666666668,5.166666666666667,39.833333333333336,3.733333333333333,0.0,0.0,0.0,6.2,3,1.3548387096774193,0.8064516129032258,7.516129032258065,0.06451612903225806,0.06451612903225806,0.0,0.06451612903225806,0.0,0.45161290322580644,0.3485068858738335,WR,junior-hemingway-1
HendDe00,15.966666666666669,1.788888888888889,31.91111111111111,48.52222222222222,8.755555555555555,6.922222222222222,0.8777777777777778,0.017283950617283952,15.277777777777779,9,3.564516129032258,2.120967741935484,36.25806451612903,0.1693548387096774,0.16129032258064516,0.06451612903225806,0.024193548387096774,0.008064516129032258,1.403225806451613,0.6802325581395349,WR,devery-henderson-1
HenrCh00,15.6,2.1399999999999997,33.46,51.760000000000005,8.120000000000001,0.0,0.0,0.0,15.6,5,4.218181818181818,2.1636363636363636,33.2,0.38181818181818183,0.38181818181818183,0.0,0.03636363636363636,0.0,1.490909090909091,0.5127887787060474,WR,chris-henry-3
HerrRo00,9.7,0.8,7.3,50.0,4.8,0.0,0.0,0.1,8.3,1,1.5,0.875,7.25,0.125,0.125,0.0,0.0,0.0,0.375,0.23015873015873015,WR,robert-herron-1
HeywDa00,14.61,1.3599999999999999,19.7,47.69,7.05,10.72,1.5100000000000002,0.011000000000000001,13.87,10,3.0,1.5069444444444444,21.46527777777778,0.125,0.1111111111111111,0.04861111111111111,0.020833333333333332,0.013888888888888888,0.8958333333333334,0.3317205066173331,WR,darrius-heyward-bey-1
HiggRa00,13.516666666666666,1.6666666666666667,23.316666666666666,56.86666666666667,7.766666666666667,0.6666666666666666,0.049999999999999996,0.002777777777777778,13.466666666666667,6,2.6710526315789473,1.6842105263157894,23.513157894736842,0.15789473684210525,0.15789473684210525,0.0,0.07894736842105263,0.0,1.105263157894737,0.5127887787060474,WR,rashard-higgins-1
HiggTe00,12.95,4.6,59.2,61.7,8.0,2.8,0.9,0.075,12.65,2,7.173913043478261,4.6521739130434785,59.43478260869565,0.34782608695652173,0.34782608695652173,0.043478260869565216,0.08695652173913043,0.0,3.0869565217391304,0.5127887787060474,WR,tee-higgins-1
HighJo00,8.35,0.4,6.4,17.25,2.9,0.5,0.05,0.025,7.65,2,2.0714285714285716,0.7857142857142857,12.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.35714285714285715,0.5127887787060474,WR,john-hightower-1
HillKJ00,10.2,0.5,4.95,81.8,8.3,0.0,0.0,0.0,10.2,2,0.6666666666666666,0.47619047619047616,4.904761904761905,0.0,0.0,0.0,0.047619047619047616,0.0,0.14285714285714285,0.5127887787060474,WR,kj-hill-1
HillSt00,13.15,1.95,25.7,42.7,5.6,0.0,0.0,0.0,13.15,2,4.608695652173913,1.9565217391304348,25.82608695652174,0.17391304347826086,0.17391304347826086,0.0,0.043478260869565216,0.0,1.4782608695652173,0.6511326860841424,WR,stephen-hill-1
HiltT.00,15.329999999999998,4.41,67.56,59.61,9.120000000000001,1.8800000000000001,0.36,0.005,15.2,10,7.762962962962963,4.614814814814815,70.45185185185186,0.37037037037037035,0.37037037037037035,0.022222222222222223,0.05925925925925926,0.0,3.1555555555555554,0.7595127735259243,WR,ty-hilton-1
HixoDo00,10.185714285714285,1.3571428571428572,17.67142857142857,74.72857142857143,6.985714285714286,-0.42857142857142855,0.05714285714285716,0.006122448979591838,8.314285714285715,7,2.0113636363636362,1.2954545454545454,16.761363636363637,0.07954545454545454,0.07954545454545454,0.022727272727272728,0.045454545454545456,0.0,0.7840909090909091,0.29697986577181207,WR,domenik-hixon-1
HollMa00,12.14,0.8800000000000001,10.78,56.260000000000005,6.860000000000001,0.0,0.0,0.0,12.14,5,1.5714285714285714,0.8857142857142857,10.82857142857143,0.05714285714285714,0.05714285714285714,0.0,0.014285714285714285,0.0,0.5142857142857142,0.5127887787060474,WR,mack-hollins-1
HollTr00,2.125,0.025,0.275,25.0,2.125,1.75,0.125,0.00625,3.875,4,0.06060606060606061,0.09090909090909091,0.7272727272727273,0.0,0.0,0.0,0.3939393939393939,0.0,0.0,0.5127887787060473,WR,trindon-holliday-1
HolmSa00,14.944444444444445,3.466666666666667,52.96666666666667,52.577777777777776,7.811111111111111,4.488888888888889,0.6888888888888889,0.014814814814814815,14.655555555555557,9,6.553571428571429,3.6160714285714284,54.63392857142857,0.32142857142857145,0.32142857142857145,0.03571428571428571,0.15178571428571427,0.0,2.6160714285714284,0.5893081761006289,WR,santonio-holmes-1
HopkDe00,13.622222222222222,5.777777777777778,77.44444444444444,62.75555555555555,8.5,0.3333333333333333,0.09999999999999999,0.0037037037037037043,13.588888888888889,9,9.380597014925373,5.865671641791045,78.41044776119404,0.5,0.5,0.014925373134328358,0.07462686567164178,0.0,4.1716417910447765,0.9477683827464412,WR,deandre-hopkins-1
HousTJ00,10.790909090909091,3.8272727272727276,44.190909090909095,55.95454545454545,6.627272727272728,2.7363636363636363,0.8636363636363636,0.01322314049586777,10.654545454545454,11,6.732876712328767,4.4520547945205475,50.54109589041096,0.3082191780821918,0.3013698630136986,0.0410958904109589,0.0821917808219178,0.00684931506849315,2.7054794520547945,0.5127887787060474,WR,tj-houshmandzadeh-1
HowrKe00,5.25,0.2,0.95,66.65,2.75,0.0,0.0,0.0,5.25,2,0.3684210526315789,0.15789473684210525,0.9473684210526315,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.5127887787060474,WR,keenan-howry-1
HubbPa00,8.0,1.0,8.0,33.3,2.7,0.0,0.0,0.0,8.0,1,3.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5127887787060474,WR,paul-hubbard-1
HuffJo00,11.175,1.275,13.5,57.075,6.125,3.95,0.95,0.05,10.3,4,2.225,1.5,14.775,0.1,0.1,0.025,0.025,0.0,0.55,0.36785379568884724,WR,josh-huff-1
HuntJa00,7.0,0.4,2.9,45.5,3.2,9.0,0.8,0.1,7.3,1,0.9166666666666666,0.5,3.6666666666666665,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.5127887787060474,WR,javin-hunter-1
HuntJu00,11.6,1.1428571428571428,16.87142857142857,37.471428571428575,5.2,0.0,0.0,0.0,11.6,7,3.0491803278688523,1.3934426229508197,22.114754098360656,0.21311475409836064,0.21311475409836064,0.0,0.0,0.0,0.8688524590163934,0.4756136436085432,WR,justin-hunter-1
IsabAn00,10.566666666666666,0.7333333333333334,9.933333333333334,43.06666666666666,6.966666666666666,-0.7333333333333334,0.16666666666666666,0.044444444444444446,8.533333333333333,3,1.5483870967741935,1.1290322580645162,13.612903225806452,0.0967741935483871,0.0967741935483871,0.0,0.03225806451612903,0.0,0.45161290322580644,0.5127887787060474,WR,andy-isabella-1
JackCh00,10.233333333333333,0.46666666666666673,5.833333333333333,56.13333333333333,9.0,1.8333333333333333,0.6,0.03333333333333333,9.733333333333333,3,1.1111111111111112,1.0,10.722222222222221,0.16666666666666666,0.16666666666666666,0.1111111111111111,0.05555555555555555,0.0,0.3888888888888889,0.5127887787060474,WR,chad-jackson-1
JackDa00,14.222222222222221,4.155555555555555,58.71111111111111,55.577777777777776,7.911111111111111,1.7777777777777777,0.2111111111111111,0.0074074074074074086,14.100000000000001,9,7.439024390243903,4.105691056910569,58.13008130081301,0.4146341463414634,0.4146341463414634,0.0,0.08130081300813008,0.0,2.7642276422764227,0.5127887787060474,WR,darrell-jackson-1
JackDe00,18.22142857142857,3.5071428571428567,62.00714285714286,57.92857142857143,10.514285714285714,4.3,2.335714285714286,0.02602040816326531,17.264285714285712,14,6.634730538922156,4.137724550898204,67.88023952095809,0.3652694610778443,0.3413173652694611,0.1377245508982036,0.08982035928143713,0.023952095808383235,2.5089820359281436,0.6716805688499932,WR,desean-jackson-1
JacoTa00,11.066666666666668,0.6333333333333333,6.8,42.199999999999996,4.666666666666667,-3.6666666666666665,-0.5333333333333333,0.013888888888888888,9.133333333333333,6,1.4666666666666666,0.7166666666666667,6.7,0.05,0.05,0.0,0.0,0.0,0.3333333333333333,0.5127887787060474,WR,taylor-jacobs-1
JameCe00,29.0,0.2,5.8,50.0,14.5,0.0,0.0,0.0,29.0,1,0.4,0.2,5.8,0.0,0.0,0.0,0.0,0.0,0.2,0.5127887787060474,WR,cedric-james-1
JarrDw00,13.899999999999999,1.0,13.0,48.4,6.55,2.75,0.4,0.00625,13.85,4,2.125,1.125,13.71875,0.03125,0.03125,0.03125,0.0,0.0,0.71875,0.5127887787060474,WR,dwayne-jarrett-1
JeffAl00,14.744444444444444,4.155555555555555,59.32222222222222,56.077777777777776,8.177777777777777,1.5666666666666667,0.9888888888888889,0.018518518518518517,14.5,9,7.587155963302752,4.568807339449541,63.54128440366973,0.43119266055045874,0.42201834862385323,0.09174311926605505,0.05504587155963303,0.009174311926605505,3.3486238532110093,0.8098485881871504,WR,alshon-jeffery-1
JeffJu00,14.8,5.65,83.25,69.0,10.25,6.5,0.75,0.05,14.75,2,8.041666666666666,5.666666666666667,85.20833333333333,0.4583333333333333,0.4583333333333333,0.041666666666666664,0.08333333333333333,0.0,3.6666666666666665,0.5127887787060474,WR,justin-jefferson-1
JeffVa00,13.8,2.1,30.950000000000003,60.0,8.25,-0.5,-0.05,0.025,13.5,2,3.08,1.88,26.08,0.16,0.16,0.0,0.04,0.0,1.28,0.5127887787060474,WR,van-jefferson-1
JenkMi00,12.922222222222222,2.7777777777777777,34.86666666666667,54.81111111111111,7.011111111111111,0.4444444444444444,0.022222222222222223,0.0024691358024691358,12.68888888888889,9,4.846153846153846,2.7384615384615385,34.08461538461538,0.19230769230769232,0.19230769230769232,0.0,0.023076923076923078,0.0,1.7384615384615385,0.6797116374871267,WR,michael-jenkins-1
JennAd00,2.575,0.1,0.975,25.0,2.575,-1.0,-0.075,0.00625,1.5750000000000002,4,0.19230769230769232,0.1346153846153846,1.1153846153846154,0.019230769230769232,0.019230769230769232,0.0,0.11538461538461539,0.0,0.057692307692307696,0.5127887787060474,WR,adam-jennings-1
JennGr00,14.030000000000001,4.05,57.71999999999999,58.69,8.26,-0.1,-0.01,0.001,14.01,10,6.776223776223776,4.0,57.97202797202797,0.44755244755244755,0.44755244755244755,0.0,0.04195804195804196,0.0,2.5804195804195804,0.6549315451243364,WR,greg-jennings-1
JernJe00,6.325,1.2999999999999998,11.075,47.775000000000006,4.025,8.125,0.875,0.04375,6.225,4,1.7941176470588236,1.2352941176470589,13.294117647058824,0.08823529411764706,0.058823529411764705,0.029411764705882353,0.058823529411764705,0.029411764705882353,0.5882352941176471,0.21170084439083234,WR,jerrel-jernigan-1
JeudJe00,13.9,4.3,56.75,65.1,8.55,0.0,0.0,0.075,13.55,2,6.947368421052632,3.6315789473684212,54.526315789473685,0.15789473684210525,0.15789473684210525,0.0,0.10526315789473684,0.0,2.526315789473684,0.5127887787060474,WR,jerry-jeudy-1
JohnAn02,13.114285714285714,5.3500000000000005,71.72142857142858,59.714285714285715,7.9071428571428575,1.8142857142857143,0.31428571428571433,0.008673469387755102,12.87857142857143,14,9.010362694300518,5.6217616580310885,73.77720207253886,0.3626943005181347,0.3626943005181347,0.04145077720207254,0.05181347150259067,0.0,3.6321243523316062,0.7753652597402598,WR,andre-johnson-1
JohnBe00,16.15,0.775,11.9,52.2,8.45,-1.5,0.12499999999999997,0.043750000000000004,14.05,4,1.6,0.92,12.2,0.08,0.08,0.04,0.08,0.0,0.54,0.5127887787060474,WR,bethel-johnson-1
JohnBr02,12.777777777777779,2.2666666666666666,28.200000000000003,49.15555555555555,6.322222222222222,-0.5555555555555556,-0.05555555555555555,0.0049382716049382715,12.399999999999999,9,4.575539568345324,2.2949640287769784,28.27338129496403,0.11510791366906475,0.11510791366906475,0.0,0.02158273381294964,0.0,1.460431654676259,0.5127887787060474,WR,bryant-johnson-1
JohnCa00,15.833333333333334,5.4,85.75555555555555,55.3,8.744444444444445,4.677777777777778,1.2666666666666666,0.017283950617283952,15.633333333333333,9,9.718518518518518,5.555555555555555,87.3037037037037,0.6222222222222222,0.6148148148148148,0.08148148148148149,0.1037037037037037,0.007407407407407408,4.088888888888889,0.8994708994708994,WR,calvin-johnson-1
JohnCh01,14.427272727272726,4.527272727272727,64.94545454545454,54.54545454545455,7.854545454545455,3.536363636363636,0.990909090909091,0.01322314049586777,14.263636363636364,11,8.265060240963855,4.759036144578313,67.67469879518072,0.4036144578313253,0.4036144578313253,0.03614457831325301,0.04216867469879518,0.0,3.463855421686747,0.5127887787060474,WR,chad-johnson-1
JohnCo01,12.0,1.35,16.049999999999997,55.35,6.75,0.0,0.0,0.0,12.0,2,2.380952380952381,1.3333333333333333,17.19047619047619,0.09523809523809523,0.09523809523809523,0.0,0.0,0.0,0.8095238095238095,0.5127887787060474,WR,collin-johnson-2
JohnDi01,11.266666666666666,5.333333333333333,59.9,63.46666666666667,7.166666666666667,9.1,2.9,0.09999999999999999,11.166666666666666,3,8.026315789473685,5.315789473684211,58.55263157894737,0.39473684210526316,0.39473684210526316,0.07894736842105263,0.18421052631578946,0.0,2.6052631578947367,0.5127887787060474,WR,diontae-johnson-1
JohnKe07,10.2,2.0,20.15,57.6,6.0,1.5,0.15,0.025,10.05,2,3.611111111111111,2.0555555555555554,20.166666666666668,0.05555555555555555,0.05555555555555555,0.0,0.05555555555555555,0.0,0.9444444444444444,0.5127887787060474,WR,keesean-johnson-1
JohnMa04,6.0,0.5,3.0,20.0,1.2,0.0,0.0,0.0,6.0,1,2.5,0.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5127887787060474,WR,manuel-johnson-1
JohnOl00,11.5,1.4,15.1,71.30000000000001,8.2,3.0,0.2,0.025,11.45,2,2.0,1.4375,15.28125,0.09375,0.09375,0.0,0.0,0.0,0.8125,0.5127887787060474,WR,olabisi-johnson-1
JohnRo03,11.7,0.4,4.55,35.9,4.2,0.0,0.0,0.0,11.7,2,1.3181818181818181,0.5,5.7272727272727275,0.045454545454545456,0.045454545454545456,0.0,0.0,0.0,0.36363636363636365,0.5127887787060474,WR,ron-johnson-1
JohnSt00,11.2,3.45,42.45,62.1375,6.875,2.0,0.1625,0.003125,11.15,8,6.626262626262626,3.8686868686868685,48.282828282828284,0.3434343434343434,0.3434343434343434,0.0,0.04040404040404041,0.0,2.5555555555555554,0.7317285382830626,WR,steve-johnson-2
JohnTy00,13.85,1.35,18.0,67.1,9.3,0.0,0.0,0.0,13.85,2,1.7727272727272727,1.1818181818181819,16.363636363636363,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.7727272727272727,0.5127887787060474,WR,tyler-johnson-6
JoneBr02,13.6,1.8,22.380000000000003,49.54,6.34,8.0,1.3199999999999998,0.02,13.6,5,3.406779661016949,2.016949152542373,24.983050847457626,0.15254237288135594,0.15254237288135594,0.05084745762711865,0.01694915254237288,0.0,1.305084745762712,0.5127887787060474,WR,brandon-jones-3
JoneDa02,5.65,0.3,3.45,25.0,2.8,2.0,0.15,0.025,5.2,2,1.2,0.6,6.266666666666667,0.0,0.0,0.0,0.06666666666666667,0.0,0.2,0.5127887787060474,WR,daryl-jones-1
JoneJa04,13.911111111111111,3.144444444444444,42.65555555555555,60.900000000000006,8.411111111111111,0.0,0.0,0.0,13.911111111111111,9,5.264705882352941,3.1838235294117645,43.095588235294116,0.375,0.375,0.0,0.09558823529411764,0.0,2.0294117647058822,0.8498823529411764,WR,james-jones-3
JoneJu02,15.418181818181818,6.090909090909091,92.55454545454546,64.99090909090908,9.990909090909092,3.8,0.8363636363636363,0.012396694214876032,15.20909090909091,11,9.581560283687944,6.297872340425532,94.68085106382979,0.425531914893617,0.425531914893617,0.07801418439716312,0.07801418439716312,0.0,4.418439716312057,0.7812535940195515,WR,julio-jones-1
JoneMa00,13.149999999999999,3.15,40.675,53.7,7.05,-0.8,0.525,0.05625,12.399999999999999,4,5.592592592592593,3.3333333333333335,40.53703703703704,0.2777777777777778,0.2777777777777778,0.037037037037037035,0.07407407407407407,0.0,2.1666666666666665,0.5127887787060474,WR,matt-jones-1
JoneMa01,6.25,0.09999999999999999,1.25,29.175,3.8,0.0,0.0,0.0,6.25,4,0.10204081632653061,0.061224489795918366,0.8367346938775511,0.0,0.0,0.0,0.04081632653061224,0.0,0.04081632653061224,0.5127887787060474,WR,mark-jones-1
JoneMa02,13.755555555555555,3.822222222222222,52.43333333333333,60.477777777777774,8.266666666666667,3.711111111111111,1.1888888888888889,0.017283950617283952,13.61111111111111,9,6.275,3.9833333333333334,54.766666666666666,0.45,0.45,0.075,0.0,0.0,2.5416666666666665,0.8054445554445554,WR,marvin-jones-1
JoneT.00,13.559999999999999,1.42,19.619999999999997,60.120000000000005,7.76,-0.6,-0.06,0.004,13.26,5,2.466666666666667,1.511111111111111,18.866666666666667,0.1111111111111111,0.1111111111111111,0.0,0.13333333333333333,0.0,0.9111111111111111,0.3686287405458731,WR,tj-jones-2
KaspKe00,7.583333333333333,0.35000000000000003,4.25,24.316666666666666,3.0500000000000003,1.4333333333333333,0.4666666666666666,0.016666666666666666,5.0,6,1.069767441860465,0.7209302325581395,7.465116279069767,0.06976744186046512,0.06976744186046512,0.0,0.046511627906976744,0.0,0.13953488372093023,0.5127887787060474,WR,kevin-kasper-1
KellMa01,9.95,1.1,12.65,44.15,5.05,0.0,0.0,0.0,9.95,2,2.4761904761904763,1.3333333333333333,17.38095238095238,0.0,0.0,0.0,0.0,0.0,0.7619047619047619,0.5127887787060474,WR,malcolm-kelly-1
KentJo20,2.5,0.1,0.5,16.65,0.85,0.0,0.0,0.0,2.5,2,0.7142857142857143,0.07142857142857142,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.5127887787060474,WR,jordan-kent-1
KerlJe00,10.2375,2.675,28.575000000000003,59.962500000000006,6.199999999999999,3.9375,1.1,0.0203125,10.0375,8,4.656565656565657,2.909090909090909,32.81818181818182,0.13131313131313133,0.13131313131313133,0.030303030303030304,0.16161616161616163,0.0,1.5656565656565657,0.5806054206265399,WR,jeremy-kerley-1
KingAn00,10.325,0.825,9.075000000000001,68.7,7.0,0.0,0.0,0.0,10.325,4,1.0714285714285714,0.7142857142857143,7.785714285714286,0.0,0.0,0.0,0.023809523809523808,0.0,0.30952380952380953,0.5127887787060474,WR,andre-king-1
KingTa00,14.933333333333332,1.2,14.533333333333333,55.1,7.766666666666667,0.5,0.13333333333333333,0.03333333333333333,14.566666666666668,3,2.588235294117647,1.411764705882353,18.0,0.17647058823529413,0.17647058823529413,0.058823529411764705,0.0,0.0,0.7647058823529411,0.46953405017921146,WR,tavarres-king-1
KirkCh01,12.65,4.15,52.175,67.575,8.65,8.375,2.875,0.08125,12.5,4,6.3125,4.479166666666667,54.3125,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.020833333333333332,0.0,2.2708333333333335,0.5127887787060474,WR,christian-kirk-1
LaFeBr00,13.28888888888889,3.1666666666666665,41.82222222222222,59.400000000000006,7.888888888888889,9.8,1.0222222222222221,0.009876543209876543,13.255555555555555,9,5.592,3.336,44.224,0.248,0.248,0.024,0.032,0.0,2.064,0.8549703857851768,WR,brandon-lafell-1
LambCe00,14.0,4.85,68.7,64.4,9.0,6.35,3.6999999999999997,0.275,13.25,2,7.375,5.375,69.45833333333333,0.4166666666666667,0.375,0.25,0.08333333333333333,0.041666666666666664,3.125,0.5127887787060474,WR,ceedee-lamb-1
LandJa00,11.05,5.5,60.175,66.75,7.3375,4.7125,2.025,0.046875,10.725,8,8.508620689655173,5.974137931034483,64.12068965517241,0.33620689655172414,0.3017241379310345,0.14655172413793102,0.16379310344827586,0.034482758620689655,3.2844827586206895,0.8212387028176502,WR,jarvis-landry-1
LatiCo00,12.616666666666667,1.0833333333333333,15.200000000000001,57.5,7.433333333333334,0.08333333333333333,0.016666666666666666,0.002777777777777778,12.233333333333334,6,1.803030303030303,1.0909090909090908,14.181818181818182,0.09090909090909091,0.09090909090909091,0.0,0.015151515151515152,0.0,0.7727272727272727,0.30502939255388634,WR,cody-latimer-1
LeexCh00,10.799999999999999,1.5166666666666666,20.400000000000002,53.93333333333334,6.933333333333334,1.1666666666666667,0.3,0.008333333333333333,10.733333333333334,6,2.522727272727273,1.6818181818181819,22.068181818181817,0.06818181818181818,0.06818181818181818,0.022727272727272728,0.022727272727272728,0.0,1.0681818181818181,0.5127887787060474,WR,charles-lee-1
LeexMa00,11.22,2.54,31.580000000000002,58.760000000000005,6.4,6.88,1.6199999999999999,0.05600000000000001,10.5,5,5.186440677966102,3.2203389830508473,38.71186440677966,0.13559322033898305,0.13559322033898305,0.1016949152542373,0.03389830508474576,0.0,2.0,0.602663985926112,WR,marqise-lee-1
LeliAs00,16.45714285714286,1.9857142857142858,34.22857142857143,45.07142857142857,7.457142857142857,4.842857142857143,1.542857142857143,0.02653061224489796,15.928571428571429,7,4.327102803738318,2.2149532710280373,36.64485981308411,0.14018691588785046,0.14018691588785046,0.07476635514018691,0.009345794392523364,0.0,1.4205607476635513,0.5127887787060476,WR,ashley-lelie-1
LittGr00,11.65,2.675,31.325,49.775,5.85,3.125,0.45,0.018750000000000003,11.525,4,6.0,3.074074074074074,35.55555555555556,0.14814814814814814,0.14814814814814814,0.05555555555555555,0.0,0.0,1.7592592592592593,0.7841897233201581,WR,greg-little-1
LockTy00,13.471428571428572,4.114285714285714,54.385714285714286,71.68571428571428,9.685714285714285,4.685714285714285,2.357142857142857,0.04897959183673469,12.857142857142858,7,5.592233009708738,4.41747572815534,55.601941747572816,0.39805825242718446,0.3883495145631068,0.1262135922330097,0.05825242718446602,0.009708737864077669,2.4174757281553396,0.5127887787060476,WR,tyler-lockett-1
LouiRi00,12.3,1.4,17.55,47.849999999999994,5.9,0.0,0.0,0.0,12.3,2,3.0,1.40625,17.5625,0.0,0.0,0.0,0.03125,0.0,0.78125,0.5127887787060474,WR,ricardo-louis-1
LukeTr00,8.7,0.6,5.2,75.0,6.5,0.0,0.0,0.0,8.7,1,0.8,0.6,5.2,0.0,0.0,0.0,0.2,0.0,0.4,0.5127887787060474,WR,triandos-luke-1
MaclJe00,13.1,4.45,58.9125,60.9625,8.0,1.65,0.33749999999999997,0.010937500000000001,12.9125,8,7.359649122807017,4.5964912280701755,60.333333333333336,0.4298245614035088,0.4298245614035088,0.03508771929824561,0.043859649122807015,0.0,2.710526315789474,0.8362486828240253,WR,jeremy-maclin-1
MadiAd00,5.0,0.2,0.9,66.7,3.3,10.0,0.9,0.1,6.7,1,0.2727272727272727,0.2727272727272727,1.8181818181818181,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.5127887787060474,WR,adrian-madise-1
MaloJo00,6.625,0.4,2.75,30.5,2.2,3.25,0.8,0.03125,6.425,4,1.0769230769230769,0.5384615384615384,4.038461538461538,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.0,0.0,0.19230769230769232,0.5127887787060474,WR,josh-malone-1
MannMa01,11.683333333333332,2.7999999999999994,36.1,58.70000000000001,6.866666666666667,1.8833333333333335,0.6166666666666667,0.013888888888888888,11.15,6,5.298507462686567,3.2238805970149254,43.32835820895522,0.2835820895522388,0.2835820895522388,0.029850746268656716,0.05970149253731343,0.0,1.8208955223880596,0.4502202643171806,WR,mario-manningham-1
MarsBr00,12.646153846153847,5.138461538461538,64.46153846153847,57.3,7.238461538461538,2.576923076923077,0.5846153846153845,0.007692307692307693,12.492307692307692,13,9.206703910614525,5.5307262569832405,69.65921787709497,0.46368715083798884,0.46368715083798884,0.03910614525139665,0.09497206703910614,0.0,3.5754189944134076,0.8746365657602188,WR,brandon-marshall-1
MartKe01,8.84,1.02,11.18,41.120000000000005,4.62,3.8600000000000003,0.8,0.016,9.08,5,2.0172413793103448,1.1551724137931034,12.827586206896552,0.08620689655172414,0.08620689655172414,0.05172413793103448,0.08620689655172414,0.0,0.603448275862069,0.36597212810525215,WR,keshawn-martin-1
MassMo00,14.775,2.15,31.7,44.625,6.525,-1.5,-0.1,0.0125,14.5,4,5.092592592592593,2.2222222222222223,32.2037037037037,0.12962962962962962,0.12962962962962962,0.0,0.037037037037037035,0.0,1.4259259259259258,0.4300341296928328,WR,mohamed-massaquoi-1
MattJo00,7.811111111111111,2.211111111111111,26.08888888888889,41.0,4.955555555555556,0.0,0.0,0.0,7.811111111111111,9,5.48051948051948,3.5584415584415585,42.701298701298704,0.2857142857142857,0.2857142857142857,0.0,0.05194805194805195,0.0,2.0259740259740258,0.6530396370746522,WR,jordan-matthews-1
MattRi00,11.1625,2.2874999999999996,29.9125,58.4875,6.7124999999999995,0.5,0.05,0.004687500000000001,11.0,8,4.222222222222222,2.6222222222222222,35.27777777777778,0.23333333333333334,0.23333333333333334,0.0,0.022222222222222223,0.0,1.711111111111111,0.5795857436088823,WR,rishard-matthews-1
MaylVi00,0.0,0.0,0.0,0.0,0.0,0.5,0.05,0.025,0.5,2,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.058823529411764705,0.0,0.058823529411764705,0.0,0.058823529411764705,0.0,0.5127887787060474,WR,vince-mayle-1
MaysLe00,7.8999999999999995,0.2333333333333333,3.233333333333333,35.26666666666667,3.9,0.0,0.0,0.0,7.8999999999999995,3,0.5833333333333334,0.22916666666666666,3.2083333333333335,0.0,0.0,0.0,0.0,0.0,0.14583333333333334,0.5127887787060474,WR,lee-mays-1
McAdJa00,16.175,1.4,20.150000000000002,41.55,6.8500000000000005,0.0,0.0,0.0,16.175,4,2.9411764705882355,1.1176470588235294,17.0,0.029411764705882353,0.029411764705882353,0.0,0.029411764705882353,0.0,0.7647058823529411,0.5127887787060474,WR,jason-mcaddley-1
McCaJu00,16.725,1.975,31.2375,55.225,10.0625,3.9375,0.3375,0.0078125,16.4625,8,4.2368421052631575,2.175438596491228,32.6140350877193,0.14035087719298245,0.14035087719298245,0.017543859649122806,0.07017543859649122,0.0,1.5614035087719298,0.5127887787060474,WR,justin-mccareins-1
McClDe00,8.071428571428571,2.5,20.800000000000004,66.92857142857143,5.385714285714286,3.3285714285714283,10.814285714285715,0.37551020408163266,6.271428571428571,7,3.943820224719101,5.46067415730337,34.10112359550562,0.10112359550561797,0.07865168539325842,0.5955056179775281,0.14606741573033707,0.02247191011235955,1.1797752808988764,0.43391020817657383,WR,dexter-mccluster-1
McCoQu00,18.033333333333335,0.8666666666666666,16.366666666666667,56.36666666666667,10.433333333333334,2.1666666666666665,0.6,0.05555555555555555,15.666666666666666,3,1.88,1.08,17.6,0.04,0.04,0.0,0.0,0.0,0.72,0.5127887787060474,WR,quentin-mccord-1
McDoSh00,8.985714285714286,2.157142857142857,23.785714285714285,49.57142857142857,5.285714285714286,1.5714285714285714,0.2,0.02040816326530612,8.642857142857142,7,4.2727272727272725,2.625,28.477272727272727,0.125,0.125,0.03409090909090909,0.14772727272727273,0.0,1.4318181818181819,0.5127887787060476,WR,shaun-mcdonald-1
McKeIs00,6.583333333333333,1.15,10.216666666666667,54.699999999999996,4.3,3.483333333333333,2.316666666666667,0.08055555555555556,5.8,6,2.0508474576271185,1.9491525423728813,15.186440677966102,0.13559322033898305,0.1016949152542373,0.1864406779661017,0.13559322033898305,0.03389830508474576,0.711864406779661,0.5127887787060474,WR,isaiah-mckenzie-1
